EmployeeID,Age,Gender,Department,JobRole,Education,MonthlyIncome,YearsAtCompany,JobSatisfaction,PerformanceRating,DistanceFromHomeKM,OverTime,JoinDate,Attrition,EmployeeCountFlag,RandomSurveyCode
EMP10715,30,Male,Marketing,Brand Manager,Master's,1649.53,3,3.0,1,3.3,No,2020-05-01,No,1,225825
EMP10337,37,Male,HR,HR Executive,Master's,8669.79,1,3.0,3,0.5,No,2021-02-18,No,1,750229
EMP10480,36,Female,Sales ,Sales Manager,Bachelor's,7978.88 USD,5,4.0,4,0.5,No,2018-01-24,No,1,872778
EMP10608,18,Female,Finance,Accountant,,2747.18,6,1.0,3,1.1,No,2015-06-10,No,1,600373
EMP10124,35,Female,Support,Support Lead,Master's,9064.15,6,1.0,1,10.7,No,2015-04-11,No,1,506956
EMP10195,35,Female,HR,HR Executive,Bachelor's,3762.03,3,4.0,3,10.1,Yes,2023-12-23,No,1,450900
EMP10226,18,Female,HR,HR Manager,Bachelor's,7285.82,2,,2,0.5,No,2016-12-21,No,1,722573
EMP10689,42,Male,Sales,Sales Executive,Bachelor's,7499.94,6,1.0,4,6.9,No,2024-09-04,No,1,227083
EMP10268,48,Female,Marketing,Marketing Executive,Bachelor's,6602.39,0,1.0,3,16.8,No,2015-09-01,No,1,380672
EMP10152,20,Female,Sales,Sales Executive,Bachelor's,5016.14,3,2.0,3,502.80577520124103,Yes,2018-12-08,No,1,427145
EMP10909,24,Female,Support,Support Executive,Master's,,1,2.0,1,3.1,No,2017-01-30,Yes,1,554185
EMP10584,40,Female,Support,Support Executive,High School,4318.89,7,2.0,2,1.4,No,2020-02-05,Yes,1,774984
EMP11038,41,Female,Support,Support Lead,High School,,5,3.0,3,6.6,No,2019-04-07,No,1,941150
EMP10103,22,Male,Finance,Analyst,Bachelor's,8738.43,7,3.0,2,6.7,No,2021-11-03,No,1,834449
EMP10593,28,Male,Support,Support Lead,Master's,8331.6,1,4.0,4,7.1,Yes,2020-06-04,No,1,502385
EMP11125,31,Male,Marketing,Brand Manager,Bachelor's,3831.79,0,4.0,2,23.6,no,2021-08-11,No,1,537620
EMP10786,34,Female,Finance,Analyst,Master's,4963.75 USD,0,1.0,1,13.8,No,2020-06-11,No,1,572912
EMP10719,32,Female,HR,HR Executive,High School,8733.06,10,4.0,3,4.9,No,2022-03-23,No,1,974232
EMP10884,27,Male,HR,HR Executive,Bachelor's,4676.86,3,2.0,4,2.8,yes,2017-07-16,No,1,315749
EMP10776,38,Male,HR,HR Manager,Bachelor's,1200.0,2,1.0,4,0.8,Yes,2015-05-22,No,1,147071
EMP10956,32,Male,Finance,Accountant,Bachelor's,4647.53,3,4.0,1,583.3508426672988,No,2023-03-02,No,1,907792
EMP10849,31,Female,Support,Support Lead,Master's,7295.29,16,2.0,1,23.6,No,2018-02-11,No,1,660792
EMP10894,33,Female,Engineering,QA Engineer,Master's,3646.7,7,3.0,2,3.6,No,2016-07-19,Yes,1,244711
EMP10227,24,Female,Finance,Analyst,Master's,1200.0,19,3.0,2,5.2,No,2020-03-12,No,1,475220
EMP11173,28,Male,Support,Support Executive,Bachelor's,4432.58,5,3.0,1,,No,2019-12-31,No,1,887730
EMP10301,38,Female,Marketing,Marketing Executive,Master's,5908.13,4,3.0,1,1.3,No,2023-06-16,No,1,925011
EMP10854,24,Female,Support,Support Lead,Bachelor's,4344.32,1,2.0,3,2.1,No,2021-09-30,No,1,294614
EMP10275,47,Male,SALES,Sales Manager,Bachelor's,6035.48,6,4.0,4,0.5,No,2016-10-05,Yes,1,630810
EMP10126,20,Female,Engineering,QA Engineer,High School,2953.58,9,4.0,4,4.7,No,2024-02-19,No,1,320008
EMP10405,37,Female,HR,HR Executive,High School,3719.98,1,2.0,3,0.6,No,2023-01-13,No,1,945983
EMP10775,42,Female,HR,HR Manager,Master's,5211.2,1,1.0,4,2.8,No,2024-04-19,No,1,775340
EMP10821,32,Male,HR,HR Executive,Bachelor's,4685.61,3,1.0,4,3.4,No,2015-05-31,No,1,708189
EMP10711,40,Female,Support,Support Lead,High School,3572.54,8,2.0,4,18.1,No,2024-07-05,No,1,983226
EMP10765,20,Male,Support,Support Lead,Master's,3897.05,0,,4,8.6,No,2019-07-31,No,1,827213
EMP10683,26,male,Marketing,Marketing Executive,Bachelor's,8200.39,0,4.0,4,2.4,Yes,2024-03-13,No,1,238340
EMP10749,39,Male,Marketing,Brand Manager,Bachelor's,,0,2.0,2,1.3,No,2024-10-16,No,1,539583
EMP11150,31,male,HR,HR Executive,Master's,6035.91,2,3.0,3,8.7,No,2020-02-13,No,1,916861
EMP10036,48,Male,Finance,Analyst,PhD,3691.05,8,3.0,3,5.3,No,2019-12-27,No,1,481422
EMP10139,26,Female,Engineering,QA Engineer,Bachelor's,3589.97,9,3.0,3,5.8,No,2020-05-01,No,1,530151
EMP10303,62,Male,Marketing,Brand Manager,Master's,4999.44,1,1.0,2,7.1,No,2016-12-15,No,1,225104
EMP10267,43,Male,HR,HR Manager,Bachelor's,6768.76,2,4.0,3,14.0,Yes,2018-12-17,No,1,489697
EMP10834,33,Male,HR,HR Executive,PhD,6723.59,4,3.0,1,5.8,Yes,2020-10-31,No,1,292529
EMP10533,33,,Support,Support Lead,High School,2398.1 USD,3,3.0,1,5.8,Yes,2024-11-12,No,1,331427
EMP10545,27,Female,HR,HR Executive,Bachelor's,1995.45 USD,1,4.0,4,6.0,No,2018-07-11,No,1,219206
EMP10212,36,Male,Marketing,Marketing Executive,Bachelor's,5103.32,2,1.0,2,6.1,No,2019-01-14,No,1,360865
EMP10896,19,Male,Marketing,Brand Manager,Master's,1902.28,3,1.0,2,1.5,Yes,2023-08-01,No,1,896107
EMP10468,28,Female,Marketing,Marketing Executive,Bachelor's,4793.05,0,3.0,3,4.3,No,2024-01-30,No,1,791155
EMP10198,23,Female,Finance,Analyst,Master's,11786.36,8,1.0,2,6.9,No,2016-05-11,No,1,474280
EMP11052,42,Male,Engineering,Software Engineer,Bachelor's,3739.2,0,4.0,4,27.8,Yes,2016-06-17,No,1,754984
EMP10867,18,Male,Engineering,Software Engineer,Master's,3086.46,3,1.0,2,0.5,No,2018-08-31,No,1,328675
EMP10672,33,Female,Engineering,Software Engineer,,,5,1.0,4,1.5,No,2018-08-22,No,1,787421
EMP10916,32,Female,Sales,Sales Manager,Bachelor's,9572.39,1,2.0,3,10.6,Yes,2022-09-11,No,1,945890
EMP10527,33,Female,Sales,Sales Manager,Bachelor's,3354.48,0,1.0,3,1.7,Yes,2019-09-13,No,1,919370
EMP10675,44,F,Engineering,Senior Engineer,Master's,3202.71,0,3.0,2,19.2,No,2016-03-14,No,1,856217
EMP11078,29,Female,Sales ,Sales Executive,Master's,6219.07,1,2.0,2,4.1,No,2015-08-10,No,1,346436
EMP10814,41,Female,Engineering,Senior Engineer,Bachelor's,3059.63,0,4.0,2,8.6,No,2018-02-16,No,1,390089
EMP10241,39,Female,Engineering,Senior Engineer,Bachelor's,6047.61,5,4.0,1,14.6,No,2022-01-16,No,1,643549
EMP10342,29,Male,Support,Support Lead,High School,7807.7,9,1.0,4,10.5,No,2019-04-29,No,1,336692
EMP10549,51,Female,Sales,Sales Executive,Bachelor's,4726.22,11,2.0,3,1.0,No,2017-05-28,No,1,186754
EMP10386,37,Male,Engineering,Software Engineer,Bachelor's,8645.53,8,3.0,2,16.7,No,2018-01-26,No,1,707800
EMP11129,40,Male,Finance,Analyst,Bachelor's,9585.68,2,2.0,1,3.7,No,2015-10-08,No,1,289483
EMP10966,38,Male,Sales,Sales Manager,Bachelor's,7139.46,8,1.0,4,19.9,No,2016-01-12,No,1,899389
EMP10206,37,Female,Sales,Sales Manager,Bachelor's,4726.65,0,4.0,3,17.7,Yes,2016-10-07,No,1,946055
EMP10295,30,Male,Support,Support Executive,Master's,4021.93,0,2.0,3,20.6,Yes,2015-05-27,No,1,438884
EMP10695,27,Female,Marketing,Brand Manager,Bachelor's,,1,1.0,4,0.5,Yes,2016-05-03,Yes,1,219951
EMP11063,48,Female,HR,HR Executive,Bachelor's,5566.29,6,1.0,4,0.5,No,2018-03-10,Yes,1,725923
EMP10073,25,Female,Engineering,Software Engineer,Bachelor's,1408.36,0,2.0,4,5.9,No,2018-01-11,No,1,328836
EMP10605,29,Female,HR,HR Manager,Bachelor's,2976.68,0,1.0,1,0.7,No,2019-11-09,Yes,1,634005
EMP10104,29,Male,Engineering,QA Engineer,Master's,3141.68,9,1.0,1,4.1,Yes,2023-09-24,No,1,505539
EMP11028,18,Male,HR,HR Executive,,7328.95,10,3.0,1,2.8,No,2018-06-17,No,1,691316
EMP11120,28,Female,HR,HR Manager,Bachelor's,4135.06,1,2.0,3,30.9,No,2024-03-24,No,1,458128
EMP11197,20,Male,Support,Support Lead,Master's,5745.86,6,2.0,1,30.4,No,2022-03-13,No,1,515117
EMP10016,43,Female,Support,Support Executive,High School,5155.4,2,2.0,4,2.4,No,2024-09-26,No,1,236385
EMP10439,49,Male,Support,Support Executive,Master's,6291.37,5,3.0,4,6.6,Yes,2019-09-03,Yes,1,375832
EMP10091,35,M,HR,HR Executive,Bachelor's,6486.31,5,4.0,4,1.3,Yes,2024-02-05,No,1,127049
EMP10088,21,Female,Finance,Analyst,High School,5725.62,11,2.0,1,10.5,No,2017-02-24,Yes,1,446407
EMP11062,36,Male,Engineering,QA Engineer,Bachelor's,3561.4,3,1.0,1,3.6,No,2015-07-06,No,1,283393
EMP10908,33,Male,Engineering,QA Engineer,Bachelor's,5039.78,3,3.0,4,13.5,No,2024-02-25,Yes,1,905295
EMP10450,28,Female,Finance,Accountant,Bachelor's,7448.51,7,4.0,2,8.3,No,2025-01-22,Yes,1,223219
EMP10717,41,Female,Engineering,QA Engineer,High School,1200.0,0,2.0,3,3.0,No,2016-06-08,No,1,960325
EMP10102,35,Female,Finance,Analyst,PhD,3609.75,8,2.0,4,9.6,No,2024-08-11,No,1,309856
EMP10238,46,Female,HR,HR Executive,Master's,5535.48,16,2.0,2,1.7,No,2016-07-27,No,1,654798
EMP10068,31,Female,HR,HR Manager,High School,4959.32,0,3.0,4,0.5,Yes,2024-12-26,Yes,1,986140
EMP10942,24,Male,HR,HR Manager,Master's,4853.81,2,2.0,2,35.4,Yes,2022-04-20,Yes,1,373419
EMP10246,31,Female,Engineering,QA Engineer,Master's,6355.88,1,2.0,1,4.8,No,2020-02-22,No,1,415899
EMP10938,42,Male,Finance,Accountant,Bachelor's,4318.41,7,1.0,1,1.8,Y,2020-10-18,No,1,228784
EMP11195,29,Male,Finance,Analyst,Bachelor's,4338.62,0,1.0,1,0.8,Yes,2016-11-21,No,1,700845
EMP10157,41,Female,Sales,Sales Manager,Master's,8086.11,3,1.0,1,1.1,No,2020-08-05,No,1,783969
EMP10479,31,Female,HR,HR Manager,Bachelor's,3059.68,2,4.0,2,5.5,No,2015-03-27,No,1,600052
EMP10838,37,Male,Finance,Analyst,Bachelor's,2617.52 USD,3,3.0,2,0.6,Yes,2016-10-31,No,1,805503
EMP10645,21,Female,HR,HR Manager,Bachelor's,4622.28,0,,1,5.2,Yes,2018-07-04,Yes,1,398988
EMP10005,21,Female,Finance,Accountant,High School,4796.72,1,3.0,3,2.9,Y,2023-11-24,No,1,608711
EMP11103,30,Male,Support,Support Lead,Bachelor's,1452.89,3,4.0,3,3.2,Yes,2023-02-17,No,1,197154
EMP10871,35,Female,Support,Support Executive,Master's,8641.56,2,2.0,4,15.9,Yes,2018-10-17,No,1,624439
EMP10965,43,Female,Marketing,Brand Manager,Bachelor's,4872.34,0,2.0,2,3.6,No,2015-01-13,No,1,980960
EMP10018,23,Female,HR,HR Executive,Bachelor's,9132.04,4,1.0,4,0.9,No,2016-08-05,No,1,352457
EMP11025,48,Female,Finance,Accountant,Bachelor's,4222.71,2,1.0,3,2.1,No,2025-05-11,No,1,208860
EMP10121,44,,HR,HR Manager,Bachelor's,5649.57,2,4.0,4,4.4,No,2018-12-29,No,1,515635
EMP10946,31,Female,Support,Support Lead,Bachelor's,7468.84,0,1.0,2,4.8,No,2022-06-04,No,1,672678
EMP10661,18,Female,Marketing,Brand Manager,Bachelor's,8206.57,0,2.0,1,6.0,No,2020-06-07,No,1,829561
EMP11024,38,Male,Finance,Analyst,Bachelor's,5257.96,0,2.0,1,9.2,Yes,2017-02-27,Yes,1,725508
EMP10274,44,Female,Finance,Accountant,Bachelor's,7109.99,1,1.0,3,1.1,No,2022-04-30,No,1,397223
EMP10433,26,Male,HR,HR Executive,Bachelor's,6211.62,10,2.0,4,,No,2022-06-20,No,1,195742
EMP10811,36,Male,Support,Support Executive,Bachelor's,5741.88,0,3.0,3,3.6,No,2016-03-13,Yes,1,884662
EMP11155,27,Male,Engineering,Senior Engineer,High School,6929.38,0,3.0,4,11.9,Yes,2016-04-23,No,1,789645
EMP10311,29,Male,HR,HR Executive,High School,3487.93,2,4.0,4,27.2,Yes,2019-11-26,Yes,1,639656
EMP11139,46,Male,Marketing,Marketing Executive,Bachelor's,4827.58,11,1.0,2,12.8,No,2024-02-14,No,1,227202
EMP11151,37,Male,Engineering,Senior Engineer,High School,10826.3 USD,2,2.0,2,4.0,No,2016-07-17,No,1,464942
EMP10780,34,Male,Marketing,Marketing Executive,Bachelor's,7779.18,0,,2,16.6,Yes,2024-11-04,No,1,954216
EMP10546,32,Male,Engineering,Software Engineer,Bachelor's,5871.24,6,3.0,3,14.2,No,2021-11-11,No,1,762343
EMP10181,25,Female,Finance,Analyst,Bachelor's,1477.53 USD,2,4.0,2,3.3,Yes,2020-01-06,No,1,740267
EMP10184,24,Female,Engineering,QA Engineer,Bachelor's,5824.11,2,1.0,1,30.1,Yes,2024-06-04,No,1,154384
EMP10406,37,Female,Sales,Sales Manager,Master's,,1,4.0,2,9.2,No,2015-01-12,No,1,779718
EMP10865,31,Male,Sales,Sales Executive,Master's,6290.87,1,1.0,3,18.6,No,2019-03-04,No,1,799757
EMP10520,22,Male,Marketing,Brand Manager,,4093.89,4,1.0,1,14.4,Yes,2017-12-06,No,1,895047
EMP11003,33,Female,Finance,Accountant,PhD,3958.59,7,3.0,3,11.9,No,2023-09-02,No,1,914224
EMP10380,36,Male,Engineering,Senior Engineer,Master's,3656.79,3,3.0,4,14.1,No,2023-10-23,No,1,725833
EMP10427,21,Female,Engineering,Senior Engineer,High School,5383.06,0,1.0,3,6.6,No,2016-12-13,Yes,1,126668
EMP10078,18,Male,HR,HR Manager,Bachelor's,7690.54,0,1.0,4,0.7,No,2024-02-03,No,1,776495
EMP11009,32,Male,Finance,Analyst,Bachelor's,7534.96,2,3.0,3,2.6,No,2025-03-15,No,1,875509
EMP10190,31,Female,HR,HR Executive,Bachelor's,4981.16,0,2.0,2,9.6,No,2015-05-02,Yes,1,471986
EMP10607,37,Male,Support,Support Executive,Bachelor's,8212.17,6,3.0,2,13.9,No,2022-11-30,No,1,338383
EMP11080,24,Male,HR,HR Executive,Bachelor's,8147.17,0,1.0,4,0.5,No,2021-05-23,No,1,360769
EMP11109,42,Male,Finance,Analyst,Master's,5879.49,14,,3,1.6,Yes,2015-09-17,No,1,760977
EMP10537,39,Male,Support,Support Lead,Bachelor's,8450.45,0,4.0,4,0.5,No,2023-01-30,No,1,151861
EMP10958,21,Female,HR,HR Manager,High School,6918.48,14,2.0,4,22.4,No,2023-08-26,No,1,898646
EMP10559,32,Male,Engineering,Senior Engineer,Master's,5951.78,2,3.0,2,26.5,No,2023-04-25,No,1,232955
EMP10846,30,Female,Sales,Sales Executive,Master's,5496.3,3,4.0,3,4.2,No,2020-03-24,No,1,352879
EMP10690,45,Male,Engineering,Senior Engineer,Master's,5796.42,2,2.0,3,3.7,No,2015-04-25,No,1,218928
EMP11184,32,Male,Support,Support Lead,Bachelor's,3509.44,4,2.0,2,3.2,No,2021-11-08,No,1,415338
EMP11137,24,Female,Finance,Accountant,Master's,5202.76,5,,1,11.0,No,2016-03-18,No,1,284336
EMP10436,44,Female,HR,HR Executive,,4980.4,4,2.0,4,3.3,Yes,2015-07-21,No,1,592446
EMP10490,28,Male,Finance,Analyst,High School,4095.13,0,2.0,4,3.0,Yes,2015-07-17,No,1,882397
EMP99008,30,Male,SALES,QA Engineer,Bachelor's,9190.32,3,4.0,2,7.7,No,2020-06-13,No,1,491908
EMP11118,42,Male,Engineering,Senior Engineer,PhD,6906.07,6,4.0,3,15.4,No,2022-10-19,No,1,429447
EMP10069,45,Female,HR,HR Executive,Bachelor's,4960.87,1 yrs,3.0,2,1.0,Yes,2020-02-07,No,1,454712
EMP10808,47,Male,Sales,Sales Manager,High School,5129.98,4,1.0,2,10.4,No,2020-01-08,No,1,226142
EMP10011,30,Female,Support,Support Executive,High School,6011.89,0,1.0,3,3.6,No,2016-11-12,Yes,1,544591
EMP10144,37,Male,Engineering,QA Engineer,Bachelor's,3719.13,1,3.0,4,2.3,No,2019-12-23,Yes,1,736373
EMP10917,34,Female,Finance,Analyst,Bachelor's,6185.57,1,4.0,3,0.5,No,2021-02-19,No,1,360245
EMP10639,44,Female,Sales,Sales Manager,Master's,5191.38,7,3.0,2,7.0,No,2018-11-25,No,1,278567
EMP10176,41,Male,Finance,Accountant,PhD,43532.99875304384,7,1.0,1,1.5,No,2018-02-26,No,1,623654
EMP10994,32,Male,Sales ,HR Manager,Bachelor's,6956.86,10,2.0,3,11.4,No,2017-01-17,No,1,292926
EMP10440,32,Male,Sales ,Support Executive,Master's,,1,3.0,2,0.6,No,2016-05-18,Yes,1,407765
EMP10521,45,Male,Finance,Accountant,Bachelor's,4813.39,1,2.0,4,52.3,No,2022-09-24,No,1,100946
EMP11004,32,Female,HR,HR Manager,High School,2324.82,6,2.0,2,8.2,No,2023-12-30,No,1,728080
EMP10143,18,Female,Engineering,Senior Engineer,Bachelor's,,4,3.0,1,12.2,Yes,2018-05-31,No,1,576451
EMP10753,22,Male,HR,HR Executive,Master's,7391.48,3,1.0,1,0.5,No,2024-05-04,No,1,296501
EMP10519,28,Female,Finance,Analyst,PhD,4029.11,1,3.0,2,1.6,Yes,2019-08-10,No,1,231024
EMP10822,30,Female,Marketing,Marketing Executive,Bachelor's,3480.57,1,4.0,2,2.1,No,2024-12-26,No,1,786868
EMP10428,22,Male,HR,HR Manager,High School,6232.91,25,2.0,1,2.2,No,2022-07-20,Yes,1,525991
EMP10612,38,Female,HR,HR Executive,High School,2503.05 USD,4,3.0,4,26.0,No,2022-01-30,Yes,1,629882
EMP11032,41,Female,Support,Support Lead,PhD,8837.98,3,4.0,4,24.3,No,2016-11-13,No,1,542691
EMP10156,32,Male,Marketing,Marketing Executive,,,5,2.0,3,2.3,No,2019-03-08,Yes,1,176547
EMP10539,29,Female,Sales ,Sales Manager,Bachelor's,7222.9,5,4.0,4,12.7,No,2018-03-27,No,1,368850
EMP10461,23,Male,Finance,Analyst,Bachelor's,5342.82,9,3.0,4,4.2,Yes,2016-06-24,No,1,739149
EMP10576,36,Male,Marketing,Marketing Executive,Bachelor's,5388.77,6,2.0,2,0.6,No,2015-01-02,No,1,988929
EMP10255,33,Male,Finance,Analyst,Bachelor's,9108.78,2,3.0,3,4.5,Yes,2015-04-24,Yes,1,874506
EMP10979,29,Male,sales,HR Manager,Master's,11259.98,1,3.0,4,8.0,No,2017-01-04,No,1,707358
EMP11006,44,Male,Sales,Sales Executive,Master's,3050.0,8,4.0,2,,No,2015-01-04,No,1,775113
EMP10560,26,Male,HR,HR Manager,Bachelor's,4262.79,4,2.0,3,6.4,No,2018-10-31,No,1,849165
EMP10208,37,Male,HR,HR Manager,Bachelor's,6231.57,5,1.0,2,15.1,Yes,2022-06-21,No,1,787597
EMP10910,26,Female,Finance,Analyst,Bachelor's,7030.22,0,3.0,4,5.1,No,2019-03-29,No,1,851272
EMP10001,35,male,HR,HR Executive,High School,7979.93,4,2.0,1,0.7,No,2016-09-19,No,1,782278
EMP10269,34,Male,Finance,Analyst,Bachelor's,3771.25,12,4.0,2,16.3,No,2017-03-26,No,1,385949
EMP10265,41,Male,Sales,Sales Executive,,6361.29,0,2.0,3,3.8,No,2022-11-01,No,1,359027
EMP10914,32,Male,HR,HR Executive,Bachelor's,2632.59,0,3.0,1,13.6,No,2019-05-28,Yes,1,779647
EMP10230,29,Male,Support,Support Lead,Bachelor's,6970.82,5,3.0,3,10.5,No,2022-11-13,No,1,152286
EMP10817,24,Male,Marketing,Brand Manager,Bachelor's,6734.27,10,1.0,1,2.1,Yes,2021-12-29,No,1,656348
EMP11033,45,Female,HR,HR Manager,Bachelor's,,3,,4,2.4,No,2020-07-30,No,1,463000
EMP10864,29,Male,Marketing,Marketing Executive,Bachelor's,7783.58,2,2.0,3,0.5,No,2016-03-04,No,1,538830
EMP11066,34,Male,Marketing,Marketing Executive,Bachelor's,5978.11,1,4.0,2,4.1,Yes,2024-09-17,Yes,1,300095
EMP10873,32,Female,Engineering,QA Engineer,,6528.61,3,3.0,2,23.2,No,2024-06-10,No,1,192020
EMP11089,33,Male,Engineering,Senior Engineer,Bachelor's,5114.98,1,4.0,4,6.2,No,2022-04-27,No,1,937256
EMP10398,33,Female,HR,HR Executive,PhD,7737.79,1,4.0,4,9.2,Yes,2020-10-16,No,1,457692
EMP11112,42,Female,Marketing,Brand Manager,Bachelor's,,5,2.0,2,1.2,Yes,2024-03-16,No,1,468460
EMP10045,36,Male,Sales,Sales Manager,Bachelor's,,1,4.0,3,18.3,No,2024-11-15,No,1,629475
EMP10161,37,Male,Support,Support Executive,PhD,5504.4,1,3.0,4,7.2,No,2017-08-06,No,1,793173
EMP10991,29,Male,Sales,Sales Manager,Bachelor's,4404.61,8,1.0,2,1.0,N,2016-10-14,No,1,358704
EMP10727,63,Female,SALES,Marketing Executive,Bachelor's,2634.89,2,2.0,4,1.0,No,2021-03-30,No,1,658066
EMP10629,33,Male,Marketing,Brand Manager,Master's,2297.77,1,3.0,2,20.8,No,2018-09-02,No,1,630035
EMP10288,30,Male,Marketing,Brand Manager,Bachelor's,8989.21,3,1.0,1,6.3,No,2021-03-21,No,1,163933
EMP11059,48,Female,Marketing,Marketing Executive,High School,7784.37,0 yrs,3.0,1,33.5,No,2022-11-17,Yes,1,622921
EMP11192,24,Male,Marketing,Marketing Executive,Master's,4901.18,7,3.0,2,7.8,Yes,2015-07-08,No,1,273070
EMP10575,22,Male,Support,Support Lead,High School,9008.86,1,1.0,2,5.3,No,2017-02-04,No,1,956844
EMP10850,30,Female,Finance,Accountant,Bachelor's,9643.75,6,2.0,2,7.1,No,2024-08-31,No,1,120900
EMP10911,23,Male,Marketing,Marketing Executive,Master's,6667.24,7,4.0,3,17.3,No,2017-11-25,No,1,600542
EMP11105,29,Female,HR,HR Manager,High School,3600.79,11,4.0,3,3.1,Yes,2021-03-01,No,1,998939
EMP10932,34,Female,Support,Support Executive,Bachelor's,5789.84,2,2.0,3,25.3,Y,2018-06-03,No,1,928866
EMP11100,26,Female,Finance,Accountant,Bachelor's,5902.0,8,3.0,3,12.7,No,2019-12-16,No,1,104734
EMP10247,50,Female,Support,Support Lead,Bachelor's,7993.85,1,1.0,2,7.8,Yes,2025-05-02,No,1,174185
EMP10476,31,Male,Marketing,Brand Manager,Bachelor's,6064.92,12,3.0,3,2.2,No,2015-07-30,Yes,1,289629
EMP10085,22,Male,Engineering,Senior Engineer,Bachelor's,4604.72,6,2.0,2,0.5,No,2022-01-03,No,1,545955
EMP10469,32,Female,Finance,Analyst,Bachelor's,1988.89,3,4.0,1,7.1,No,2017-02-08,No,1,927456
EMP10225,37,Male,Support,Support Executive,High School,5426.07,0,2.0,4,28.2,No,2023-11-02,Yes,1,632918
EMP10774,26,Female,HR,HR Manager,High School,6851.83,2,1.0,4,,No,2015-03-25,Yes,1,954425
EMP10331,20,Female,Support,Support Lead,Bachelor's,8587.63,5,4.0,4,3.7,No,2020-06-29,No,1,568770
EMP10233,29,Female,Marketing,Brand Manager,Bachelor's,6855.72,3,1.0,3,3.4,Yes,2018-11-29,Yes,1,273722
EMP10588,44,Male,Finance,Analyst,Master's,7680.35,8,2.0,3,7.1,Yes,2018-04-07,No,1,421315
EMP10475,36,Male,Sales ,Sales Executive,Bachelor's,2606.88,1,4.0,1,,No,2023-01-10,No,1,208257
EMP10599,36,Female,Marketing,Marketing Executive,Bachelor's,5361.39,8,3.0,4,2.8,No,2018-09-26,No,1,511987
EMP10421,43,Female,Marketing,Brand Manager,Bachelor's,6486.28,1,1.0,3,0.5,No,2024-05-08,No,1,314051
EMP10182,18,Female,HR,HR Executive,High School,3160.17,0,3.0,3,15.7,No,2023-06-07,No,1,725374
EMP10988,45,Female,Engineering,QA Engineer,Bachelor's,6665.76,10,4.0,3,3.3,Yes,2017-12-10,Yes,1,994139
EMP11000,18,Male,HR,HR Manager,Bachelor's,,16,4.0,4,4.1,No,2020-04-25,Yes,1,625723
EMP10049,43,Male,HR,HR Executive,Bachelor's,1470.91,0,2.0,4,32.4,Yes,2021-12-15,No,1,207705
EMP11144,28,Female,Support,Support Executive,Bachelor's,8138.58,4,1.0,4,7.8,No,2022-03-06,No,1,788361
EMP11029,37,Male,Support,Support Lead,Bachelor's,7603.2,6,4.0,4,0.5,No,2023-05-09,No,1,521364
EMP10529,42,Male,Marketing,Brand Manager,Bachelor's,7250.92,2,4.0,1,2.9,No,2024-08-21,No,1,109358
EMP10486,20,Male,Sales,Sales Executive,Bachelor's,5512.17,4,4.0,3,5.1,No,2021-10-01,Yes,1,893570
EMP10497,40,Female,Finance,Accountant,PhD,3573.62,10,4.0,4,3.5,No,2023-02-24,No,1,201057
EMP10106,31,Male,HR,HR Manager,Bachelor's,2104.02,0,1.0,1,,No,2019-05-29,No,1,101122
EMP10443,37,Male,Engineering,QA Engineer,Bachelor's,4856.05,4,2.0,4,3.4,No,2015-08-31,No,1,274413
EMP10646,23,Female,Engineering,QA Engineer,High School,6872.09,11,2.0,2,6.5,No,2020-06-18,No,1,712868
EMP11036,26,Female,Marketing,Brand Manager,Master's,5829.79,8,1.0,4,2.1,No,2016-11-23,No,1,822541
EMP10726,30,Male,HR,HR Executive,Bachelor's,6425.93,4,1.0,4,9.7,Yes,2017-09-02,No,1,151102
EMP10190,31,Female,HR,HR Executive,Bachelor's,4981.16,0,2.0,2,9.6,No,2015-05-02,Yes,1,471986
EMP10282,29,Female,Engineering,Senior Engineer,Bachelor's,,1,4.0,4,5.7,Yes,2020-11-09,No,1,777600
EMP10029,32,Male,Support,Support Lead,Bachelor's,5888.33,3,1.0,1,,Yes,2020-04-03,No,1,429752
EMP10169,30,Female,Sales,Sales Manager,Bachelor's,7464.28,12,3.0,4,11.7,Yes,2017-12-17,No,1,659675
EMP11001,38,Male,sales,Sales Executive,Master's,2484.9,8,3.0,4,10.2,No,2020-01-22,No,1,255866
EMP10100,38,Female,Support,Support Lead,Bachelor's,1200.0,2,3.0,3,2.0,No,2021-05-07,No,1,567546
EMP10197,40,Male,Engineering,Senior Engineer,Bachelor's,9716.18,4,3.0,2,15.5,Yes,2019-06-19,No,1,408384
EMP10495,35,Female,Finance,Analyst,Bachelor's,2492.35,1,4.0,2,4.3,No,2024-02-07,Yes,1,897095
EMP10647,200,Male,HR,HR Manager,Bachelor's,3263.68,4,2.0,4,9.6,Yes,2015-04-09,Yes,1,889575
EMP10987,35,Female,Engineering,Senior Engineer,High School,1901.36,3,1.0,3,5.3,No,2023-09-08,No,1,772551
EMP10044,31,Male,Engineering,QA Engineer,Bachelor's,7847.89,2,3.0,2,0.6,No,2024-10-14,No,1,216402
EMP10710,31,Male,Marketing,Brand Manager,Bachelor's,4482.33,0,3.0,1,7.2,Yes,2021-08-11,No,1,714768
EMP10373,37,Male,Support,Support Lead,Bachelor's,6738.29,1,1.0,3,3.6,Yes,2021-11-27,No,1,242350
